"No.","Time","Source","Destination","Protocol","Length","Info"
"6200","26.337145074","192.168.1.84","134.224.13.165","UDP","1281","36642  >  8801 Len=1239"
"6201","26.337989025","134.224.13.165","192.168.1.84","UDP","1251","8801  >  36642 Len=1209"
"6202","26.343539911","192.168.1.84","134.224.13.165","UDP","252","48203  >  8801 Len=210"
"6203","26.347684074","134.224.13.165","192.168.1.84","UDP","1251","8801  >  36642 Len=1209"
"6204","26.347684248","134.224.13.165","192.168.1.84","UDP","1251","8801  >  36642 Len=1209"
"6205","26.347771193","192.168.1.84","134.224.13.165","WireGuard","123","Cookie Reply, receiver=0xA7C75815"
"6206","26.347802064","192.168.1.84","134.224.13.165","UDP","1291","36642  >  8801 Len=1249"
"6207","26.347814492","192.168.1.84","134.224.13.165","UDP","1291","36642  >  8801 Len=1249"
"6208","26.347822435","192.168.1.84","134.224.13.165","UDP","1290","36642  >  8801 Len=1248"
"6209","26.358407771","134.224.13.165","192.168.1.84","UDP","1251","8801  >  36642 Len=1209"
"6210","26.358408119","134.224.13.165","192.168.1.84","UDP","1251","8801  >  36642 Len=1209"
"6211","26.358947518","134.224.13.165","192.168.1.84","UDP","344","8801  >  48203 Len=302"
"6212","26.362092044","192.168.1.84","134.224.13.165","UDP","232","48203  >  8801 Len=190"
"6213","26.367834525","134.224.13.165","192.168.1.84","UDP","1251","8801  >  36642 Len=1209"
"6214","26.367834836","134.224.13.165","192.168.1.84","UDP","1251","8801  >  36642 Len=1209"
"6215","26.377657244","134.224.13.165","192.168.1.84","UDP","1251","8801  >  36642 Len=1209"
"6216","26.377657407","134.224.13.165","192.168.1.84","UDP","1279","8801  >  36642 Len=1237"
"6217","26.380063741","134.224.13.165","192.168.1.84","UDP","355","8801  >  48203 Len=313"
"6218","26.380064259","134.224.13.165","192.168.1.84","UDP","368","8801  >  48203 Len=326"
"6219","26.382208477","192.168.1.84","134.224.13.165","UDP","235","48203  >  8801 Len=193"
"6220","26.392482375","192.168.1.84","134.224.13.165","UDP","1241","36642  >  8801 Len=1199"
"6221","26.397893420","134.224.13.165","192.168.1.84","UDP","1264","8801  >  36642 Len=1222"
"6222","26.398595344","192.168.1.84","134.224.13.165","UDP","1241","36642  >  8801 Len=1199"
"6223","26.398711022","192.168.1.84","134.224.13.165","UDP","1241","36642  >  8801 Len=1199"
"6224","26.400365892","134.224.13.165","192.168.1.84","UDP","348","8801  >  48203 Len=306"
"6225","26.406201144","134.224.13.165","192.168.1.84","TCP","66","443  >  32838 [ACK] Seq=10114 Ack=7932 Win=16 Len=0 TSval=3156682470 TSecr=811311800"
"6226","26.406626469","192.168.1.84","134.224.13.165","UDP","1241","36642  >  8801 Len=1199"
"6227","26.406700273","192.168.1.84","134.224.13.165","UDP","1240","36642  >  8801 Len=1198"
"6228","26.406736240","192.168.1.84","134.224.13.165","UDP","163","48203  >  8801 Len=121"
"6229","26.418474406","134.224.13.165","192.168.1.84","UDP","1264","8801  >  36642 Len=1222"
"6230","26.418474689","134.224.13.165","192.168.1.84","UDP","1263","8801  >  36642 Len=1221"
"6231","26.418649055","192.168.1.84","134.224.13.165","UDP","169","36642  >  8801 Len=127"
"6232","26.420404660","192.168.1.84","134.224.13.165","UDP","184","48203  >  8801 Len=142"
"6233","26.421176559","134.224.13.165","192.168.1.84","UDP","169","8801  >  36642 Len=127"
"6234","26.428391061","134.224.13.165","192.168.1.84","UDP","1263","8801  >  36642 Len=1221"
"6235","26.428391650","134.224.13.165","192.168.1.84","UDP","1263","8801  >  36642 Len=1221"
"6236","26.428595085","192.168.1.84","134.224.13.165","UDP","1262","36642  >  8801 Len=1220"
"6237","26.438553007","134.224.13.165","192.168.1.84","UDP","1263","8801  >  36642 Len=1221"
"6238","26.438682738","192.168.1.84","134.224.13.165","UDP","1261","36642  >  8801 Len=1219"
"6239","26.438714543","192.168.1.84","134.224.13.165","UDP","1261","36642  >  8801 Len=1219"
"6240","26.439547665","134.224.13.165","192.168.1.84","UDP","333","8801  >  48203 Len=291"
"6241","26.442884166","192.168.1.84","134.224.13.165","UDP","151","48203  >  8801 Len=109"
"6242","26.448475997","134.224.13.165","192.168.1.84","UDP","1263","8801  >  36642 Len=1221"
"6243","26.448476188","134.224.13.165","192.168.1.84","UDP","1263","8801  >  36642 Len=1221"
"6244","26.448703994","192.168.1.84","134.224.13.165","UDP","1041","36642  >  8801 Len=999"
"6245","26.448749387","192.168.1.84","134.224.13.165","UDP","1041","36642  >  8801 Len=999"
"6246","26.459009746","192.168.1.84","134.224.13.165","UDP","1040","36642  >  8801 Len=998"
"6247","26.459030254","192.168.1.84","134.224.13.165","UDP","1040","36642  >  8801 Len=998"
"6248","26.460052911","134.224.13.165","192.168.1.84","UDP","333","8801  >  48203 Len=291"
"6249","26.460940724","134.224.13.165","192.168.1.84","WireGuard","123","Cookie Reply, receiver=0x2727BC17"
"6250","26.460980737","192.168.1.84","134.224.13.165","WireGuard","123","Transport Model.Data, receiver=0x2727BC17, counter=4613095513997180948, datalen=49"
"6251","26.461239815","192.168.1.84","134.224.13.165","UDP","236","48203  >  8801 Len=194"
"6252","26.471713006","192.168.1.84","134.224.13.165","UDP","1040","36642  >  8801 Len=998"
"6253","26.471930837","134.224.13.165","192.168.1.84","WireGuard","123","Transport Model.Data, receiver=0xA7C75815, counter=4613095513997181006, datalen=49"
