"No.","Time","Source","Destination","Protocol","Length","Info"
"69","0.830281760","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","STUN","174","Binding Request user: HJ5nlVdi/h2Pt50P:JDba"
"70","0.851657856","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","598","43148  >  19305 Len=536"
"71","0.865618406","2001:4860:4864:6::70","2001:818:ea8d:1500:9a2:8687:28ad:13a4","STUN","166","Binding Success Response user: HJ5nlVdi/h2Pt50P:JDba"
"72","0.881843008","2001:4860:4864:6::70","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","124","19305  >  43148 Len=62"
"73","0.916382439","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","803","43148  >  19305 Len=741"
"74","0.934002232","2001:4860:4864:6::70","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","120","19305  >  43148 Len=58"
"75","0.978391107","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","504","43148  >  19305 Len=442"
"76","0.985545277","2001:4860:4864:6::70","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","120","19305  >  43148 Len=58"
"77","1.039173754","2001:4860:4864:6::70","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","120","19305  >  43148 Len=58"
"78","1.053773282","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","972","43148  >  19305 Len=910"
"79","1.053991124","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","972","43148  >  19305 Len=910"
"80","1.101472955","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","181","43148  >  19305 Len=119"
"81","1.103454118","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","471","43148  >  19305 Len=409"
"82","1.118722002","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","187","43148  >  19305 Len=125"
